order_id,product_id,sales
US-2017-114013,FUR-CH-10004287,386.68
US-2017-114013,TEC-AC-10000474,379.96
US-2017-114013,TEC-PH-10001494,539.91
US-2017-114013,OFF-PA-10004996,41.24
US-2017-114013,OFF-BI-10004318,51.897
US-2017-114013,OFF-ST-10002574,552.56
US-2017-114013,OFF-BI-10002353,23.16
US-2017-114013,OFF-ST-10003641,126.08
US-2017-114013,TEC-MA-10001148,449.1
CA-2018-135069,OFF-AP-10000026,195.104
CA-2018-135069,FUR-FU-10003878,36.672
CA-2017-101693,FUR-CH-10001146,85.246
CA-2017-101693,FUR-FU-10003919,32.712
US-2015-164763,OFF-BI-10000605,11.43
US-2015-164763,OFF-BI-10000309,30.44
US-2015-164763,OFF-PA-10003349,12.96
US-2015-164763,OFF-PA-10003063,16.0
US-2015-164763,OFF-AP-10003971,32.67
CA-2015-161249,OFF-FA-10004838,4.464
CA-2015-161249,OFF-BI-10001097,9.345
CA-2016-148180,OFF-BI-10000605,9.144
CA-2016-148180,OFF-BI-10003314,23.136
CA-2016-148180,OFF-AR-10002067,99.2
CA-2015-165568,OFF-BI-10001031,21.36
CA-2016-145457,FUR-FU-10003832,46.9
US-2018-163657,OFF-BI-10000138,18.72
US-2018-163657,FUR-TA-10004607,236.528
CA-2016-120446,OFF-LA-10003148,18.9
CA-2015-109932,OFF-PA-10001804,10.688
CA-2015-109932,OFF-ST-10000036,237.096
CA-2018-127474,OFF-PA-10001166,5.184
CA-2018-127474,OFF-PA-10001033,65.584
CA-2018-127474,FUR-FU-10004597,22.2
CA-2018-127474,OFF-PA-10000418,419.4
CA-2018-115448,FUR-FU-10004090,88.92
CA-2018-105669,OFF-AR-10000390,9.912
CA-2018-105669,FUR-CH-10003774,318.43
CA-2018-105669,OFF-BI-10002412,5.8
CA-2018-105669,TEC-PH-10002415,1415.76
CA-2018-134796,TEC-PH-10003505,148.48
CA-2017-137743,OFF-LA-10003663,9.248
CA-2017-137743,OFF-ST-10001780,1036.624
CA-2016-137974,TEC-PH-10002033,569.64
CA-2016-137974,OFF-BI-10001036,9.14
CA-2016-137974,FUR-FU-10001468,1196.86
CA-2016-137974,FUR-BO-10001519,523.26
US-2016-136987,TEC-CO-10001943,639.968
US-2016-136987,OFF-PA-10003127,52.76
CA-2016-138485,TEC-AC-10002076,538.92
CA-2017-103709,OFF-AR-10003338,14.88
CA-2017-103709,OFF-PA-10004610,34.24
CA-2017-103709,OFF-ST-10001272,261.74
CA-2017-138282,OFF-AP-10001366,87.84
CA-2018-148985,FUR-FU-10001424,34.92
CA-2015-138100,OFF-PA-10000349,14.94
CA-2015-138100,FUR-FU-10002456,14.56
CA-2016-100734,OFF-BI-10002609,3.576
CA-2016-100734,OFF-ST-10001522,147.184
CA-2017-139997,TEC-CO-10000971,1499.95
CA-2017-109652,OFF-AR-10000034,13.568
CA-2015-167199,FUR-CH-10004063,2573.82
CA-2015-167199,OFF-BI-10004632,609.98
CA-2015-167199,OFF-AR-10001662,5.48
CA-2015-167199,TEC-PH-10004977,391.98
CA-2015-167199,TEC-PH-10004539,755.96
CA-2015-167199,OFF-FA-10001883,31.12
CA-2015-167199,OFF-PA-10000955,6.54
CA-2017-124583,OFF-EN-10002500,12.78
CA-2015-113964,OFF-BI-10004654,18.464
CA-2015-129938,FUR-CH-10003774,445.802
CA-2018-135111,OFF-AR-10004707,2.48
CA-2018-135111,OFF-BI-10004040,25.9
US-2016-134558,OFF-PA-10001184,29.9
US-2016-134558,TEC-AC-10004145,2249.91
US-2016-134558,FUR-TA-10003473,1053.164
CA-2018-157196,OFF-PA-10003172,12.96
CA-2016-108672,FUR-FU-10003799,106.68
US-2018-118598,TEC-PH-10002583,119.94
US-2018-160836,OFF-PA-10004239,10.272
US-2018-160836,FUR-TA-10002855,512.19
US-2018-160836,OFF-AP-10001626,1.556
CA-2018-121048,OFF-BI-10004022,4.448
CA-2018-121048,FUR-FU-10003601,276.69
CA-2018-121048,OFF-FA-10000490,4.96
CA-2018-121048,OFF-AR-10004042,71.92
CA-2018-121048,FUR-FU-10002960,18.84
CA-2018-121048,TEC-AC-10000991,140.97
CA-2018-121048,TEC-PH-10004977,470.376
US-2018-120147,OFF-AR-10000817,6.08
US-2018-120147,TEC-PH-10002447,164.792
CA-2017-158043,OFF-EN-10003134,23.36
US-2018-106579,OFF-BI-10000309,12.176
CA-2015-115889,TEC-PH-10001615,46.384
CA-2015-115889,OFF-ST-10003208,362.92
US-2018-161935,OFF-PA-10000605,9.248
US-2018-161935,TEC-PH-10000560,1889.946
US-2018-161935,OFF-ST-10003455,62.04
US-2018-161935,FUR-FU-10002937,396.92
US-2018-161935,OFF-ST-10001837,239.456
US-2018-161935,OFF-AR-10004757,13.12
US-2018-167920,OFF-BI-10004236,29.36
US-2018-167920,OFF-AP-10000159,214.9
US-2018-167920,OFF-BI-10003274,15.92
US-2018-167920,TEC-AC-10001013,146.45
US-2018-167920,OFF-ST-10004963,15.14
US-2018-167920,OFF-LA-10004409,5.76
US-2018-167920,TEC-CO-10001046,1399.98
CA-2017-162383,OFF-BI-10002824,8.952
CA-2017-162383,OFF-BI-10001757,8.856
CA-2017-162383,FUR-CH-10004477,85.246
CA-2015-125731,OFF-EN-10003072,21.728
CA-2015-125731,FUR-CH-10003973,1487.04
US-2018-106145,OFF-EN-10001028,71.88
US-2018-106145,FUR-FU-10003829,9.24
US-2018-106145,OFF-PA-10002245,35.88
US-2018-106145,OFF-BI-10002215,17.04
US-2018-106145,OFF-BI-10003925,931.176
CA-2017-107146,FUR-FU-10002298,266.352
CA-2017-107146,FUR-CH-10004853,483.136
US-2018-134642,FUR-CH-10002880,196.784
US-2018-134642,FUR-BO-10004709,231.92
US-2018-160143,OFF-SU-10004231,29.7
CA-2018-103415,FUR-FU-10000820,13.592
CA-2017-106460,OFF-PA-10001736,70.88
US-2018-112347,OFF-ST-10003306,114.288
US-2018-112347,OFF-BI-10003707,36.624
US-2018-112347,FUR-BO-10003546,242.352
US-2018-112347,TEC-PH-10000213,49.616
US-2018-112347,FUR-FU-10001488,508.704
US-2018-112347,TEC-PH-10004833,57.36
US-2018-112347,FUR-CH-10002335,906.68
CA-2015-103492,TEC-PH-10001128,719.952
CA-2015-103492,TEC-PH-10004667,755.944
CA-2015-103492,OFF-BI-10004817,11.98
CA-2015-103492,OFF-BI-10004140,0.898
CA-2017-136595,FUR-FU-10004671,21.204
CA-2015-140396,OFF-EN-10002592,34.74
CA-2015-140396,TEC-PH-10004447,833.94
CA-2015-140396,OFF-BI-10003669,12.96
CA-2015-140396,OFF-PA-10000223,25.92
CA-2015-114181,FUR-BO-10004467,349.965
CA-2015-114181,OFF-AR-10000716,22.32
CA-2018-159506,OFF-PA-10003641,158.28
CA-2018-159506,OFF-BI-10004519,497.94
US-2015-137155,OFF-AP-10002518,533.94
US-2015-137155,OFF-PA-10000806,167.94
US-2015-137155,FUR-FU-10003142,31.68
CA-2017-105746,FUR-CH-10000454,170.786
US-2017-104815,FUR-BO-10003894,198.744
CA-2018-157672,TEC-AC-10001714,63.824
US-2017-166660,FUR-CH-10001190,435.168
US-2017-166660,FUR-BO-10000468,48.58
CA-2018-140802,TEC-AC-10001998,47.976
CA-2018-140802,OFF-PA-10001534,20.736
CA-2015-133830,OFF-AR-10003045,26.46
CA-2015-133830,OFF-PA-10001363,49.12
CA-2015-133830,OFF-FA-10002280,15.0
CA-2015-100916,OFF-ST-10003479,194.7
CA-2015-100916,FUR-TA-10004607,591.32
CA-2015-100916,OFF-AR-10001022,2.84
CA-2016-129532,OFF-ST-10004186,221.96
CA-2016-129532,TEC-AC-10000865,236.0
CA-2015-134726,TEC-AC-10000023,41.94
CA-2015-134726,TEC-PH-10001750,52.792
CA-2017-138597,FUR-CH-10004997,563.94
CA-2016-123113,OFF-AP-10000275,2625.12
CA-2016-123113,OFF-AR-10004999,17.94
CA-2016-169656,OFF-ST-10003816,422.856
CA-2016-142734,FUR-CH-10003968,127.764
CA-2015-163223,TEC-PH-10000730,3499.93
CA-2015-163223,OFF-LA-10004409,14.4
CA-2015-163223,OFF-PA-10000675,122.97
CA-2015-163223,OFF-AR-10001573,9.32
CA-2015-163223,OFF-BI-10001597,122.94
CA-2018-122945,FUR-FU-10001196,17.31
CA-2016-139738,OFF-AR-10004602,128.744
CA-2017-158778,FUR-FU-10000260,58.248
CA-2017-158778,FUR-CH-10001146,71.246
CA-2017-158778,OFF-AR-10000896,7.872
CA-2017-158778,FUR-CH-10000309,887.271
CA-2018-119655,OFF-BI-10001989,146.86
CA-2018-119655,OFF-BI-10001036,36.56
CA-2016-164567,TEC-PH-10002103,225.576
CA-2015-131947,OFF-AR-10001473,5.248
CA-2015-131947,OFF-AR-10000411,38.256
CA-2015-131947,OFF-PA-10000246,40.24
CA-2015-131947,TEC-MA-10004086,29.925
CA-2015-131947,OFF-PA-10003039,148.704
CA-2015-131947,TEC-AC-10004633,55.92
CA-2017-152520,OFF-PA-10000289,12.96
CA-2017-101791,FUR-FU-10003247,25.176
CA-2017-101791,FUR-FU-10002191,5.584
CA-2017-101791,OFF-ST-10001496,1297.368
CA-2018-121195,OFF-ST-10000585,264.32
CA-2018-163209,OFF-PA-10001166,25.92
CA-2018-163209,OFF-AR-10003651,22.96
CA-2015-133354,OFF-PA-10001800,19.44
US-2016-130491,OFF-PA-10000791,9.54
US-2016-130491,OFF-FA-10000134,5.81
US-2016-130491,OFF-AR-10001149,5.76
CA-2016-113740,FUR-FU-10000010,14.91
CA-2015-148425,OFF-BI-10000201,6.642
CA-2017-144309,OFF-PA-10001776,18.54
CA-2017-144309,OFF-BI-10003656,679.96
CA-2018-151225,FUR-TA-10001539,189.576
CA-2018-151225,TEC-PH-10004100,71.96
US-2015-144078,TEC-PH-10001580,539.92
US-2015-144078,FUR-CH-10002335,725.344
US-2015-144078,OFF-AR-10004707,7.44
CA-2015-124464,OFF-AP-10000576,39.48
CA-2016-136805,OFF-AP-10001394,850.5
CA-2016-136805,FUR-FU-10003724,75.33
US-2016-159499,OFF-AP-10002867,325.632
US-2016-159499,TEC-AC-10002718,23.344
US-2016-159499,OFF-LA-10003121,16.52
CA-2015-162089,OFF-EN-10002230,335.72
CA-2015-162089,TEC-PH-10001819,251.944
CA-2015-162089,FUR-CH-10002304,127.302
US-2018-158526,FUR-CH-10002602,1207.84
US-2018-158526,OFF-BI-10002414,12.53
US-2018-158526,OFF-AR-10003696,34.58
US-2018-158526,FUR-CH-10004495,300.98
US-2018-158526,FUR-CH-10001270,258.75
CA-2018-104885,OFF-AR-10001615,59.52
CA-2018-104885,OFF-EN-10003286,57.96
CA-2018-104885,FUR-BO-10003660,441.96
CA-2018-104885,OFF-PA-10002764,68.04
US-2017-157490,TEC-MA-10001695,703.71
US-2017-157490,OFF-BI-10002824,17.904
US-2017-157490,OFF-BI-10002571,11.976
US-2017-157490,TEC-AC-10001553,67.96
CA-2016-161452,FUR-CH-10003973,892.224
US-2015-115196,TEC-MA-10002073,1299.99
CA-2017-138968,OFF-BI-10003529,4.544
CA-2017-138968,FUR-CH-10000309,1352.032
CA-2016-101889,FUR-TA-10004154,1548.99
CA-2016-101889,OFF-EN-10003286,19.872
CA-2018-110821,TEC-AC-10001552,119.448
CA-2018-110821,OFF-ST-10002790,118.16
CA-2016-121552,OFF-AR-10003217,19.56
CA-2016-107685,FUR-FU-10002813,80.96
CA-2016-107685,OFF-PA-10003848,25.92
US-2015-120740,OFF-AP-10000240,106.96
US-2015-120740,FUR-FU-10004091,187.76
CA-2018-155740,OFF-BI-10001071,76.776
CA-2018-146493,OFF-BI-10003676,53.9
CA-2015-105417,FUR-FU-10004864,76.728
CA-2015-105417,OFF-BI-10003708,10.43
US-2018-141509,OFF-AR-10002067,99.2
CA-2018-139493,OFF-AR-10003158,15.92
CA-2015-151967,FUR-FU-10000193,129.92
US-2017-140158,OFF-BI-10000977,30.4
US-2017-140158,TEC-CO-10001449,5399.91
US-2017-140158,OFF-ST-10000136,119.1
CA-2016-130974,OFF-PA-10000743,40.08
CA-2016-130974,OFF-PA-10001019,59.94
CA-2016-130974,TEC-AC-10003095,259.98
CA-2016-130974,FUR-BO-10002916,170.98
CA-2016-130974,FUR-FU-10002506,38.97
CA-2016-130974,OFF-PA-10003823,154.9
CA-2016-130974,FUR-TA-10004619,446.068
CA-2018-133487,OFF-AP-10001271,152.94
CA-2015-142951,TEC-AC-10002331,23.472
CA-2015-133592,OFF-PA-10003228,195.64
CA-2015-133592,OFF-PA-10002586,14.94
CA-2015-133592,TEC-AC-10002049,1687.8
CA-2015-133592,FUR-BO-10000362,341.96
CA-2015-133592,FUR-CH-10004218,605.88
CA-2016-120782,OFF-AP-10003779,186.732
CA-2016-120782,OFF-BI-10003527,3812.97
CA-2016-116876,OFF-BI-10002897,26.424
CA-2016-116876,TEC-PH-10002584,625.99
CA-2017-169838,FUR-TA-10001095,1568.61
CA-2017-169838,OFF-BI-10004002,17.3
CA-2017-169838,TEC-AC-10004518,160.0
US-2018-128951,OFF-AP-10002191,179.94
US-2018-128951,FUR-TA-10004575,872.94
US-2018-128951,OFF-PA-10003177,12.96
CA-2015-102330,OFF-LA-10003923,88.8
CA-2015-102330,TEC-PH-10001051,319.968
CA-2017-118899,FUR-CH-10004754,167.888
CA-2018-107958,OFF-PA-10000357,163.96
CA-2018-107958,OFF-BI-10001787,5.232
CA-2018-151799,TEC-CO-10002313,1199.98
CA-2018-151799,OFF-ST-10002790,73.85
CA-2018-151799,OFF-SU-10001664,25.71
CA-2018-151799,OFF-FA-10001332,17.28
CA-2018-151799,FUR-TA-10003473,526.582
CA-2017-114601,OFF-PA-10000605,11.56
CA-2017-114601,TEC-PH-10002170,209.97
CA-2017-114601,FUR-TA-10004147,447.84
CA-2017-114601,TEC-AC-10003911,479.97
CA-2017-114601,OFF-AR-10002578,8.64
CA-2018-100237,OFF-AR-10001761,11.68
CA-2015-139542,TEC-AC-10001553,40.776
CA-2015-139542,OFF-BI-10000309,13.698
US-2016-142811,TEC-PH-10003095,87.8
CA-2018-139353,FUR-FU-10001876,77.952
CA-2018-139353,OFF-ST-10001522,147.184
CA-2018-139353,OFF-PA-10000300,47.952
CA-2015-150203,OFF-AP-10001469,250.26
US-2018-101518,TEC-AC-10001553,40.776
CA-2016-149636,OFF-PA-10004041,29.6
CA-2016-149636,OFF-BI-10002764,1.938
US-2018-146213,TEC-AC-10001114,159.96
CA-2016-108588,OFF-AR-10001615,59.52
CA-2016-108588,OFF-EN-10000461,17.48
CA-2016-108588,OFF-BI-10004506,13.168
US-2018-138086,OFF-AP-10000027,40.74
CA-2016-139374,FUR-CH-10003981,179.886
CA-2017-113978,OFF-AP-10003849,286.256
CA-2017-113978,OFF-ST-10004963,24.224
CA-2017-113978,OFF-ST-10002574,331.536
US-2016-150231,OFF-AR-10001761,17.52
CA-2017-106915,OFF-AR-10000716,17.856
US-2017-109260,TEC-AC-10002637,431.976
CA-2018-104850,FUR-CH-10003774,291.136
CA-2018-140508,OFF-EN-10000927,114.848
CA-2018-143294,OFF-PA-10000743,10.688
CA-2017-165673,OFF-PA-10000697,15.232
CA-2018-134418,OFF-AR-10004441,12.42
US-2017-106313,OFF-PA-10001870,19.44
CA-2015-105872,OFF-BI-10003684,70.368
CA-2018-108287,OFF-AR-10001315,12.672
CA-2018-141103,TEC-PH-10003589,89.95
CA-2015-154781,OFF-PA-10001609,6.58
CA-2015-154781,TEC-AC-10000474,94.99
CA-2016-147816,TEC-PH-10003095,35.12
CA-2018-105326,OFF-PA-10001639,25.92
CA-2017-133613,OFF-BI-10002003,7.96
CA-2017-133613,TEC-PH-10004539,566.97
CA-2017-133613,OFF-AR-10003829,9.84
CA-2016-109113,TEC-AC-10004761,25.488
CA-2016-156153,OFF-FA-10003472,7.56
CA-2016-133242,FUR-FU-10003464,60.84
CA-2016-133242,OFF-ST-10003716,450.04
CA-2016-133242,OFF-BI-10004002,34.6
CA-2016-133242,TEC-PH-10002496,467.97
CA-2016-133242,OFF-BI-10004826,33.02
CA-2016-158323,FUR-FU-10001546,17.088
CA-2016-161795,OFF-AR-10001919,3.008
CA-2018-100902,OFF-PA-10002558,268.24
CA-2018-100902,TEC-AC-10003174,431.16
CA-2018-112844,TEC-PH-10003988,43.6
CA-2018-112844,FUR-FU-10004845,154.95
CA-2017-158925,OFF-PA-10003072,15.552
CA-2015-155390,OFF-PA-10003641,42.208
CA-2018-123071,OFF-PA-10003729,10.368
CA-2018-156391,OFF-AR-10003251,2.224
CA-2016-103093,OFF-EN-10003286,74.52
US-2018-118941,OFF-AR-10004078,17.52
US-2018-118941,FUR-CH-10002331,1779.9
US-2018-118941,OFF-AR-10001953,219.9
CA-2016-169299,OFF-AR-10002053,7.152
CA-2018-154088,OFF-PA-10003651,26.72
CA-2017-155978,TEC-PH-10002885,1039.728
CA-2017-155978,OFF-AP-10002892,45.96
CA-2017-108196,OFF-BI-10000545,456.588
CA-2017-108196,TEC-MA-10000418,4499.985
CA-2017-108196,TEC-AC-10000926,59.976
CA-2017-152800,OFF-EN-10001509,6.12
CA-2015-166961,OFF-AP-10001366,10.98
CA-2015-166961,OFF-FA-10003485,7.86
CA-2015-166961,OFF-ST-10004507,51.45
CA-2015-166961,OFF-BI-10002353,37.056
CA-2017-139381,OFF-AP-10001271,203.92
CA-2017-139381,TEC-PH-10004924,29.56
CA-2016-132136,OFF-BI-10002706,8.568
CA-2017-162236,OFF-ST-10003442,45.248
CA-2017-162236,FUR-TA-10002533,876.3
CA-2017-162236,OFF-SU-10003505,185.376
US-2015-111353,OFF-LA-10002762,25.06
US-2017-117037,OFF-BI-10000279,2.89
US-2017-117037,OFF-FA-10000936,7.896
US-2017-117037,FUR-FU-10004973,22.608
US-2017-117037,OFF-PA-10000791,30.528
CA-2018-160801,OFF-BI-10001132,4.842
CA-2017-108364,OFF-BI-10002012,1.8
CA-2018-169362,TEC-AC-10001383,39.984
CA-2016-127481,OFF-PA-10002036,32.4
CA-2016-127481,OFF-PA-10002377,97.88
CA-2016-112711,TEC-PH-10000526,307.168
US-2016-145121,OFF-BI-10001078,26.9
CA-2018-166184,OFF-EN-10004483,47.01
CA-2018-166184,TEC-PH-10002624,469.99
CA-2018-166184,FUR-CH-10003396,207.846
CA-2018-157413,OFF-ST-10002756,324.744
CA-2015-143637,FUR-FU-10002813,40.48
CA-2016-102260,OFF-LA-10003714,12.0
CA-2016-102260,OFF-ST-10003716,720.064
CA-2016-102260,OFF-ST-10002289,25.424
CA-2016-102260,OFF-AR-10001315,2.816
CA-2016-102260,OFF-BI-10000042,3.204
US-2017-137295,OFF-BI-10004236,30.828
US-2017-137295,OFF-AR-10001955,47.616
US-2017-137295,TEC-PH-10004080,108.784
CA-2017-134334,OFF-PA-10000791,4.77
CA-2017-134334,OFF-AR-10001770,7.98
CA-2017-134334,FUR-TA-10002356,550.431
CA-2017-134334,FUR-FU-10003274,10.56
US-2018-109316,FUR-BO-10004834,1497.666
US-2018-109316,TEC-PH-10000307,17.52
CA-2017-138478,OFF-AR-10002240,113.22
CA-2017-138478,OFF-PA-10001801,35.88
CA-2017-138478,OFF-BI-10001120,4535.976
CA-2018-150469,OFF-FA-10000611,11.84
CA-2018-152436,OFF-ST-10000036,592.74
CA-2017-169334,OFF-ST-10004950,111.672
US-2015-115413,OFF-AR-10003770,8.64
US-2015-115413,TEC-AC-10002800,149.97
CA-2015-125150,FUR-CH-10002439,232.88
CA-2016-127327,FUR-CH-10004218,90.882
CA-2018-117114,TEC-PH-10004042,508.768
CA-2018-117114,OFF-EN-10001137,9.912
CA-2016-137302,FUR-CH-10002017,63.936
CA-2016-137302,OFF-AR-10000588,59.52
CA-2016-137302,TEC-PH-10003174,311.976
CA-2016-137302,OFF-BI-10001524,50.352
CA-2017-112382,TEC-PH-10001552,19.136
CA-2016-128958,OFF-AR-10004757,13.12
CA-2016-106257,FUR-TA-10002530,241.568
CA-2016-106257,TEC-PH-10001494,479.92
CA-2016-149083,FUR-CH-10004289,307.136
CA-2016-149083,OFF-LA-10002945,12.6
CA-2016-149083,TEC-AC-10002567,159.98
US-2015-137869,OFF-EN-10001509,6.12
US-2015-137869,FUR-TA-10003954,1184.72
CA-2017-116603,OFF-AP-10002892,45.96
CA-2015-158470,OFF-BI-10003638,58.05
CA-2015-158470,OFF-PA-10001569,71.28
US-2018-123834,FUR-TA-10001676,124.404
CA-2016-125976,OFF-PA-10001125,154.9
CA-2016-125976,TEC-PH-10002496,1871.88
CA-2017-128706,FUR-FU-10004053,16.192
CA-2017-104311,OFF-ST-10000321,18.936
CA-2017-104311,OFF-ST-10002957,12.672
CA-2017-104311,OFF-LA-10000973,5.04
CA-2015-169649,OFF-PA-10000143,8.448
CA-2015-169649,OFF-AP-10003287,20.388
CA-2016-144890,OFF-PA-10001526,9.96
CA-2018-135587,OFF-AP-10004540,320.64
CA-2018-135587,TEC-AC-10001266,52.0
CA-2015-103429,OFF-BI-10004233,25.584
CA-2015-103429,TEC-PH-10003505,464.0
CA-2015-103429,OFF-AP-10001005,235.95
CA-2015-103429,OFF-PA-10001712,39.96
CA-2018-152261,OFF-BI-10002353,18.528
CA-2016-142993,TEC-AC-10003038,17.9
CA-2016-142993,OFF-ST-10000934,81.96
CA-2016-143364,OFF-ST-10002743,272.736
CA-2016-143364,OFF-PA-10001846,18.496
CA-2016-143364,FUR-CH-10004287,441.92
CA-2016-143364,FUR-BO-10001608,127.764
CA-2015-100972,OFF-PA-10000357,166.44
CA-2017-136994,OFF-PA-10000575,13.38
US-2018-166233,TEC-AC-10002167,24.0
CA-2018-122112,OFF-EN-10004459,24.448
CA-2017-101672,OFF-LA-10002271,6.16
CA-2017-101672,FUR-CH-10004063,915.136
CA-2017-101672,OFF-PA-10004610,8.56
CA-2017-101672,OFF-PA-10001878,97.82
CA-2018-168403,OFF-PA-10002036,31.104
CA-2018-168403,OFF-AP-10003278,11.176
CA-2016-148705,OFF-LA-10001641,5.04
CA-2017-160241,FUR-FU-10003806,242.176
CA-2017-155747,FUR-TA-10003392,337.176
CA-2018-118017,OFF-AR-10003856,13.344
CA-2018-118017,TEC-AC-10002006,76.752
CA-2018-118017,TEC-AC-10002006,102.336
CA-2018-118017,OFF-PA-10002246,10.32
CA-2018-118017,OFF-SU-10004782,47.32
CA-2018-118017,FUR-FU-10004351,23.376
CA-2018-118017,FUR-FU-10004270,16.72
CA-2018-118017,FUR-FU-10004053,16.192
CA-2017-113117,OFF-PA-10000019,32.4
CA-2017-148684,OFF-AR-10003811,19.89
CA-2017-148684,TEC-AC-10001838,399.98
CA-2017-148684,FUR-FU-10003553,343.85
CA-2017-148684,OFF-PA-10003302,106.32
CA-2018-125367,OFF-BI-10002412,13.92
CA-2018-124744,OFF-BI-10002852,82.4
CA-2018-124744,OFF-BI-10000145,6.24
CA-2018-124744,OFF-PA-10001970,447.84
CA-2018-128363,OFF-AP-10001563,272.048
CA-2018-128363,OFF-BI-10001359,1614.582
CA-2018-128363,OFF-FA-10003495,24.32
CA-2018-128363,TEC-AC-10003709,1.584
CA-2018-128363,FUR-FU-10003268,31.984
CA-2018-128363,OFF-EN-10003845,14.76
CA-2018-128363,FUR-CH-10002073,423.648
CA-2016-126669,OFF-PA-10001357,76.64
US-2016-118766,OFF-EN-10001415,4.464
US-2016-118766,OFF-BI-10002813,3.96
CA-2017-112585,OFF-AP-10003849,715.64
CA-2017-149762,FUR-TA-10004147,268.704
CA-2017-149762,OFF-AR-10001662,21.92
CA-2017-149762,OFF-ST-10001558,48.72
CA-2017-149762,FUR-BO-10001337,205.666
CA-2017-167605,FUR-FU-10001602,30.344
US-2018-105697,OFF-ST-10003996,25.696
CA-2018-165323,TEC-MA-10003673,3404.5
CA-2018-165323,TEC-AC-10004992,101.34
CA-2016-110891,FUR-CH-10002880,344.372
CA-2018-100783,OFF-AR-10000380,30.384
CA-2016-152513,OFF-BI-10002706,22.848
CA-2018-139822,OFF-ST-10000943,38.62
CA-2018-139822,TEC-AC-10001090,59.98
CA-2018-107713,OFF-BI-10002026,174.3
CA-2018-134096,TEC-PH-10000526,383.96
CA-2018-134096,OFF-BI-10004002,15.57
CA-2017-125843,OFF-BI-10002309,22.32
CA-2017-125843,OFF-LA-10003923,103.6
CA-2018-120404,TEC-AC-10003433,2.97
CA-2018-120404,TEC-PH-10001363,569.99
CA-2018-120404,FUR-FU-10000820,50.97
CA-2018-167549,FUR-TA-10004767,298.116
CA-2017-120082,OFF-AR-10001955,59.52
US-2017-168095,FUR-CH-10004886,230.28
US-2017-168095,OFF-PA-10003641,105.52
CA-2018-166093,OFF-EN-10003134,23.36
CA-2018-166093,TEC-PH-10002564,71.976
CA-2018-166093,OFF-PA-10003893,8.56
CA-2018-166093,OFF-BI-10000174,13.92
CA-2018-166093,OFF-AP-10001058,2518.29
CA-2018-166093,OFF-ST-10001496,540.57
CA-2018-166093,OFF-BI-10004230,221.056
CA-2017-146325,FUR-CH-10001146,81.424
CA-2017-146325,OFF-ST-10001590,134.8
CA-2018-134194,OFF-BI-10003684,39.582
CA-2018-134194,OFF-SU-10000946,44.688
CA-2018-134194,OFF-AR-10001615,31.744
CA-2018-134194,OFF-BI-10001597,40.98
CA-2018-134194,OFF-BI-10001116,3.168
CA-2015-131009,OFF-FA-10004395,18.84
CA-2015-131009,FUR-CH-10001270,362.25
CA-2015-131009,FUR-FU-10001095,63.552
CA-2015-131009,OFF-ST-10001469,129.552
CA-2016-145814,OFF-BI-10003196,5.984
CA-2016-145814,TEC-PH-10002200,861.76
CA-2015-138359,OFF-ST-10000636,66.96
CA-2015-138359,OFF-BI-10000145,6.24
CA-2018-131807,FUR-CH-10001190,435.168
CA-2018-131807,OFF-FA-10002780,14.9
CA-2018-131807,OFF-AP-10004052,15.8
CA-2018-131807,FUR-FU-10004666,72.9
CA-2018-131807,FUR-TA-10004086,206.352
CA-2018-131807,TEC-PH-10000702,7.992
CA-2018-104864,OFF-ST-10002301,81.36
CA-2018-104864,OFF-BI-10001636,20.232
CA-2018-104864,OFF-AP-10002684,389.056
CA-2018-104864,OFF-PA-10004609,20.736
CA-2018-104864,OFF-PA-10003309,41.472
CA-2016-138219,OFF-PA-10000380,33.36
CA-2017-157707,FUR-BO-10001567,90.882
CA-2017-157707,TEC-PH-10002583,15.992
CA-2017-157707,FUR-CH-10004853,120.784
US-2016-126753,TEC-PH-10003580,519.792
US-2016-126753,TEC-AC-10004227,31.176
US-2016-126753,OFF-PA-10002787,10.368
US-2016-126753,OFF-BI-10003981,2.724
US-2016-126753,FUR-FU-10001488,254.352
US-2016-126753,OFF-BI-10003727,3.762
US-2016-126753,OFF-PA-10000130,10.272
CA-2015-166051,TEC-PH-10002680,659.97
CA-2015-166051,TEC-PH-10002538,113.73
CA-2016-113040,OFF-BI-10001249,5.104
CA-2015-103800,OFF-PA-10000174,16.448
CA-2015-113383,OFF-AP-10004532,81.92
CA-2015-113383,FUR-FU-10001986,254.9
CA-2018-152499,OFF-FA-10002975,15.12
CA-2018-152499,OFF-AR-10003481,7.872
CA-2017-151498,OFF-BI-10004967,8.32
CA-2017-137939,TEC-PH-10003589,89.95
US-2017-117793,OFF-LA-10002945,25.2
US-2017-117793,OFF-LA-10003537,37.59
US-2017-117793,OFF-ST-10002406,14.97
US-2017-117793,TEC-AC-10003433,1.98
CA-2017-133872,OFF-BI-10002082,39.936
CA-2017-133872,TEC-AC-10000521,18.464
US-2016-165743,OFF-BI-10001982,4.896
US-2016-165743,FUR-BO-10002268,145.764
US-2016-165743,OFF-BI-10001758,9.612
US-2018-105998,TEC-AC-10004469,199.75
US-2018-105998,FUR-TA-10001095,1673.184
US-2015-148194,FUR-FU-10001852,12.18
US-2015-148194,OFF-AP-10000696,57.68
US-2016-151407,TEC-PH-10003885,263.96
